participant,frame_file,frame_name,outcome_prediction
1251,q_6_main_1_30fps_frame0014.png,q_6_main_1_30fps_frame0014,**Answer:** Poorly
1251,q_6_main_1_30fps_frame0029.png,q_6_main_1_30fps_frame0029,**Unanswerable**
1251,q_7_main_1_30fps_frame0015.png,q_7_main_1_30fps_frame0015,**Poorly**
1251,q_7_main_1_30fps_frame0030.png,q_7_main_1_30fps_frame0030,**Poorly**
1251,q_8_main_0_30fps_frame0014.png,q_8_main_0_30fps_frame0014,**Poorly**
1251,q_8_main_0_30fps_frame0029.png,q_8_main_0_30fps_frame0029,**Poorly**
1251,q_9_main_1_30fps_frame0014.png,q_9_main_1_30fps_frame0014,Poorly.
1251,q_9_main_1_30fps_frame0029.png,q_9_main_1_30fps_frame0029,Poorly.
1251,q_warmup_3_main_1_30fps_frame0015.png,q_warmup_3_main_1_30fps_frame0015,Poorly.
1251,q_warmup_3_main_1_30fps_frame0030.png,q_warmup_3_main_1_30fps_frame0030,**Answer:** Poorly
1251,q_warmup_4_main_0_30fps_frame0015.png,q_warmup_4_main_0_30fps_frame0015,**Poorly**
1251,q_warmup_4_main_0_30fps_frame0030.png,q_warmup_4_main_0_30fps_frame0030,**Poorly**
1251,q_warmup_5_main_1_30fps_frame0014.png,q_warmup_5_main_1_30fps_frame0014,"**Answer:** Poorly

**Reasoning:**

* The subject's facial expression suggests concern or alarm.
* The subject's eyes are wide and their eyebrows are raised, indicating surprise or shock.
* The subject's mouth is open, suggesting they are about to speak or react.
* The subject's body language is tense, with their arms and legs spread out, indicating they are preparing to react or protect themselves.
* The overall atmosphere of the image suggests that something has gone wrong or is about to go wrong.

Therefore, based on the subject's reaction, it is likely that the situation observed by the subject ends poorly."
1251,q_warmup_5_main_1_30fps_frame0029.png,q_warmup_5_main_1_30fps_frame0029,**Poorly**
1483,q_10_main_1_30fps_frame0013.png,q_10_main_1_30fps_frame0013,**Answer:** Poorly.
1483,q_10_main_1_30fps_frame0028.png,q_10_main_1_30fps_frame0028,**Answer:** Poorly
1483,q_11_main_1_30fps_frame0013.png,q_11_main_1_30fps_frame0013,Poorly.
1483,q_11_main_1_30fps_frame0028.png,q_11_main_1_30fps_frame0028,Poorly.
1483,q_12_main_1_30fps_frame0014.png,q_12_main_1_30fps_frame0014,**Poorly**
1483,q_12_main_1_30fps_frame0029.png,q_12_main_1_30fps_frame0029,**Poorly**
1483,q_13_main_0_30fps_frame0015.png,q_13_main_0_30fps_frame0015,**Poorly**
1483,q_13_main_0_30fps_frame0030.png,q_13_main_0_30fps_frame0030,**Poorly**
1483,q_14_main_0_30fps_frame0015.png,q_14_main_0_30fps_frame0015,**Poorly**
1483,q_14_main_0_30fps_frame0030.png,q_14_main_0_30fps_frame0030,**Answer:** Poorly
1483,q_15_main_1_30fps_frame0015.png,q_15_main_1_30fps_frame0015,**Answer:** Poorly.
1483,q_15_main_1_30fps_frame0030.png,q_15_main_1_30fps_frame0030,**Poorly**
1483,q_16_main_1_30fps_frame0014.png,q_16_main_1_30fps_frame0014,**Poorly**
1483,q_16_main_1_30fps_frame0029.png,q_16_main_1_30fps_frame0029,**Poorly**
1483,q_17_main_1_30fps_frame0014.png,q_17_main_1_30fps_frame0014,**Answer:** Poorly
1483,q_17_main_1_30fps_frame0029.png,q_17_main_1_30fps_frame0029,**Answer:** Poorly.
1483,q_18_main_0_30fps_frame0014.png,q_18_main_0_30fps_frame0014,**Good**
1483,q_18_main_0_30fps_frame0029.png,q_18_main_0_30fps_frame0029,**Unanswerable**
1483,q_19_main_0_30fps_frame0014.png,q_19_main_0_30fps_frame0014,**Good**
1483,q_19_main_0_30fps_frame0029.png,q_19_main_0_30fps_frame0029,**Answer:** Poorly.
1483,q_21_main_1_30fps_frame0014.png,q_21_main_1_30fps_frame0014,**Poorly**
1483,q_21_main_1_30fps_frame0029.png,q_21_main_1_30fps_frame0029,**Poorly**
1483,q_22_main_1_30fps_frame0014.png,q_22_main_1_30fps_frame0014,**Answer:** Poorly.
1483,q_22_main_1_30fps_frame0029.png,q_22_main_1_30fps_frame0029,Poorly.
1483,q_23_main_0_30fps_frame0014.png,q_23_main_0_30fps_frame0014,**Answer:** Poorly
1483,q_23_main_0_30fps_frame0029.png,q_23_main_0_30fps_frame0029,**Answer:** Poorly.
1483,q_24_main_0_30fps_frame0014.png,q_24_main_0_30fps_frame0014,**Good**
1483,q_24_main_0_30fps_frame0029.png,q_24_main_0_30fps_frame0029,**Poorly**
1483,q_25_main_0_30fps_frame0015.png,q_25_main_0_30fps_frame0015,**Poorly**
1483,q_25_main_0_30fps_frame0030.png,q_25_main_0_30fps_frame0030,**Poorly**
1483,q_26_main_1_30fps_frame0013.png,q_26_main_1_30fps_frame0013,Poorly.
1483,q_26_main_1_30fps_frame0028.png,q_26_main_1_30fps_frame0028,Poorly.
1483,q_27_main_1_30fps_frame0015.png,q_27_main_1_30fps_frame0015,**Answer:** Poorly.
1483,q_27_main_1_30fps_frame0030.png,q_27_main_1_30fps_frame0030,Poorly.
1483,q_28_main_0_30fps_frame0014.png,q_28_main_0_30fps_frame0014,**Poorly**
1483,q_28_main_0_30fps_frame0029.png,q_28_main_0_30fps_frame0029,**Poorly**
1483,q_29_main_0_30fps_frame0014.png,q_29_main_0_30fps_frame0014,**Poorly**
1483,q_29_main_0_30fps_frame0029.png,q_29_main_0_30fps_frame0029,**Poorly**
1483,q_2_main_1_30fps_frame0014.png,q_2_main_1_30fps_frame0014,**Poorly**
1483,q_2_main_1_30fps_frame0029.png,q_2_main_1_30fps_frame0029,Poorly.
1483,q_30_main_0_30fps_frame0014.png,q_30_main_0_30fps_frame0014,**Good**
1483,q_30_main_0_30fps_frame0029.png,q_30_main_0_30fps_frame0029,**Answer:** Poorly
1483,q_3_main_0_30fps_frame0013.png,q_3_main_0_30fps_frame0013,**Answer:** Poorly
1483,q_3_main_0_30fps_frame0028.png,q_3_main_0_30fps_frame0028,Poorly.
1483,q_4_main_0_30fps_frame0015.png,q_4_main_0_30fps_frame0015,**Poorly**
1483,q_4_main_0_30fps_frame0030.png,q_4_main_0_30fps_frame0030,**Poorly**
1483,q_5_main_0_30fps_frame0013.png,q_5_main_0_30fps_frame0013,**Poorly**
1483,q_5_main_0_30fps_frame0028.png,q_5_main_0_30fps_frame0028,**Poorly**
1483,q_6_main_1_30fps_frame0015.png,q_6_main_1_30fps_frame0015,**Poorly**
1483,q_6_main_1_30fps_frame0030.png,q_6_main_1_30fps_frame0030,**Poorly**
1483,q_7_main_1_30fps_frame0014.png,q_7_main_1_30fps_frame0014,**Poorly**
1483,q_7_main_1_30fps_frame0029.png,q_7_main_1_30fps_frame0029,**Answer:** Poorly
1483,q_8_main_0_30fps_frame0015.png,q_8_main_0_30fps_frame0015,**Poorly**
1483,q_8_main_0_30fps_frame0030.png,q_8_main_0_30fps_frame0030,**Poorly**
1483,q_9_main_0_30fps_frame0014.png,q_9_main_0_30fps_frame0014,**Poorly**
1483,q_9_main_0_30fps_frame0029.png,q_9_main_0_30fps_frame0029,**Poorly**
1483,q_warmup_3_main_1_30fps_frame0014.png,q_warmup_3_main_1_30fps_frame0014,**Poorly**
1483,q_warmup_3_main_1_30fps_frame0029.png,q_warmup_3_main_1_30fps_frame0029,**Answer:** Poorly.
1483,q_warmup_4_main_0_30fps_frame0014.png,q_warmup_4_main_0_30fps_frame0014,Poorly.
1483,q_warmup_4_main_0_30fps_frame0029.png,q_warmup_4_main_0_30fps_frame0029,**Good**
1483,q_warmup_5_main_1_30fps_frame0013.png,q_warmup_5_main_1_30fps_frame0013,Well.
1483,q_warmup_5_main_1_30fps_frame0028.png,q_warmup_5_main_1_30fps_frame0028,**Good**
1676,q_10_main_0_30fps_frame0015.png,q_10_main_0_30fps_frame0015,Poorly.
1676,q_10_main_0_30fps_frame0030.png,q_10_main_0_30fps_frame0030,Poorly.
1676,q_11_main_1_30fps_frame0014.png,q_11_main_1_30fps_frame0014,Poorly.
1676,q_11_main_1_30fps_frame0029.png,q_11_main_1_30fps_frame0029,**Poorly**
1676,q_12_main_1_30fps_frame0014.png,q_12_main_1_30fps_frame0014,Poorly.
1676,q_12_main_1_30fps_frame0029.png,q_12_main_1_30fps_frame0029,Poorly.
1676,q_13_main_0_30fps_frame0014.png,q_13_main_0_30fps_frame0014,**Poorly**
1676,q_13_main_0_30fps_frame0029.png,q_13_main_0_30fps_frame0029,Poorly.
1676,q_14_main_0_30fps_frame0014.png,q_14_main_0_30fps_frame0014,Poorly.
1676,q_14_main_0_30fps_frame0029.png,q_14_main_0_30fps_frame0029,Poorly.
1676,q_15_main_1_30fps_frame0015.png,q_15_main_1_30fps_frame0015,**Answer:** Poorly
1676,q_15_main_1_30fps_frame0030.png,q_15_main_1_30fps_frame0030,Poorly.
1676,q_16_main_1_30fps_frame0015.png,q_16_main_1_30fps_frame0015,"**Answer:** Poorly

**Reasoning:**

* The subject's facial expression suggests a negative or unpleasant experience.
* The subject's eyes are closed, which can indicate a lack of control or a sense of being overwhelmed.
* The subject's mouth is open, which can suggest a sense of shock or surprise.
* The subject's body language is slumped, which can indicate a lack of energy or a sense of defeat.

Overall, the subject's reaction suggests that the situation observed by the subject ends poorly."
1676,q_16_main_1_30fps_frame0030.png,q_16_main_1_30fps_frame0030,Poorly.
1676,q_17_main_0_30fps_frame0015.png,q_17_main_0_30fps_frame0015,Poorly.
1676,q_17_main_0_30fps_frame0030.png,q_17_main_0_30fps_frame0030,Poorly.
1676,q_18_main_0_30fps_frame0015.png,q_18_main_0_30fps_frame0015,Poorly.
1676,q_18_main_0_30fps_frame0030.png,q_18_main_0_30fps_frame0030,Poorly.
1676,q_19_main_0_30fps_frame0014.png,q_19_main_0_30fps_frame0014,Poorly.
1676,q_19_main_0_30fps_frame0029.png,q_19_main_0_30fps_frame0029,Poorly.
1676,q_1_main_0_30fps_frame0015.png,q_1_main_0_30fps_frame0015,Poorly.
1676,q_1_main_0_30fps_frame0030.png,q_1_main_0_30fps_frame0030,Poorly.
1676,q_20_main_0_30fps_frame0015.png,q_20_main_0_30fps_frame0015,Poorly.
1676,q_20_main_0_30fps_frame0030.png,q_20_main_0_30fps_frame0030,Poorly.
1676,q_21_main_0_30fps_frame0015.png,q_21_main_0_30fps_frame0015,Poorly.
1676,q_21_main_0_30fps_frame0030.png,q_21_main_0_30fps_frame0030,Poorly.
1676,q_22_main_0_30fps_frame0014.png,q_22_main_0_30fps_frame0014,Poorly.
1676,q_22_main_0_30fps_frame0029.png,q_22_main_0_30fps_frame0029,Poorly.
1676,q_23_main_0_30fps_frame0015.png,q_23_main_0_30fps_frame0015,Poorly.
1676,q_23_main_0_30fps_frame0030.png,q_23_main_0_30fps_frame0030,Poorly.
1676,q_24_main_0_30fps_frame0015.png,q_24_main_0_30fps_frame0015,Poorly.
1676,q_24_main_0_30fps_frame0030.png,q_24_main_0_30fps_frame0030,Poorly.
1676,q_25_main_0_30fps_frame0015.png,q_25_main_0_30fps_frame0015,Poorly.
1676,q_25_main_0_30fps_frame0030.png,q_25_main_0_30fps_frame0030,Poorly.
1676,q_26_main_0_30fps_frame0014.png,q_26_main_0_30fps_frame0014,Poorly.
1676,q_26_main_0_30fps_frame0029.png,q_26_main_0_30fps_frame0029,Poorly.
1676,q_27_main_1_30fps_frame0014.png,q_27_main_1_30fps_frame0014,Poorly.
1676,q_27_main_1_30fps_frame0029.png,q_27_main_1_30fps_frame0029,Poorly.
1676,q_28_main_0_30fps_frame0014.png,q_28_main_0_30fps_frame0014,Poorly.
1676,q_28_main_0_30fps_frame0029.png,q_28_main_0_30fps_frame0029,Poorly.
1676,q_29_main_0_30fps_frame0015.png,q_29_main_0_30fps_frame0015,Poorly.
1676,q_29_main_0_30fps_frame0030.png,q_29_main_0_30fps_frame0030,Poorly.
1676,q_2_main_1_30fps_frame0015.png,q_2_main_1_30fps_frame0015,Poorly.
1676,q_2_main_1_30fps_frame0030.png,q_2_main_1_30fps_frame0030,Poorly.
1676,q_30_main_0_30fps_frame0015.png,q_30_main_0_30fps_frame0015,Poorly.
1676,q_30_main_0_30fps_frame0030.png,q_30_main_0_30fps_frame0030,Poorly.
1676,q_3_main_1_30fps_frame0015.png,q_3_main_1_30fps_frame0015,Poorly.
1676,q_3_main_1_30fps_frame0030.png,q_3_main_1_30fps_frame0030,Poorly.
1676,q_4_main_0_30fps_frame0015.png,q_4_main_0_30fps_frame0015,Poorly.
1676,q_4_main_0_30fps_frame0030.png,q_4_main_0_30fps_frame0030,Poorly.
1676,q_5_main_0_30fps_frame0015.png,q_5_main_0_30fps_frame0015,Poorly.
1676,q_5_main_0_30fps_frame0030.png,q_5_main_0_30fps_frame0030,Poorly.
1676,q_6_main_0_30fps_frame0014.png,q_6_main_0_30fps_frame0014,Poorly.
1676,q_6_main_0_30fps_frame0029.png,q_6_main_0_30fps_frame0029,Poorly.
